Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Extra toelichting;Diagonale coherentie met andere disciplines
G;4-;1.1.12;4-1.1.12;1.2.GL3.37;L3.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen met ondersteuning tonen dat ze de volgende tekstconventie begrijpen: gebruik van structuuraanduiders (verwijs-, verbindings- en signaalwoorden).;deze, erin, toen, zo, echter, net als, bijvoorbeeld, doordat, vervolgens, kortom...;;
G;4-;1.1.12;4-1.1.12;1.2.GL3.38;L3.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze de volgende tekstconventie begrijpen: gebruik van titels. ;;;
G;4-;1.1.12;4-1.1.12;1.2.GL3.39;L3.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen met ondersteuning tonen dat ze de volgende tekstconventie begrijpen: gebruik van tussentitels.;;;
G;4-;1.1.12;4-1.1.12;1.2.GL3.40;L3.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen met ondersteuning tonen dat ze de volgende tekstconventie begrijpen: gebruik van alinea's.;;;
G;4-;1.1.12;4-1.1.12;1.2.GL3.41;L3.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen met ondersteuning tekstkenmerken van verschillende teksten herkennen.;De leerlingen reflecteren samen over een tekst en komen tot de conclusie dat het om een verhaal gaat. Dat weten ze door het taalgebruik en de tekeningen die bij de tekst horen.;;
G;4-;1.1.13;4-1.1.13;1.2.GL3.42;L3.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkernmerken: informeren.;Doel van een verslag, nieuwsbericht…;;
G;4-;1.1.13;4-1.1.13;1.2.GL3.43;L3.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkernmerken: instructies geven.;Doel van een wegbeschrijving, stappenplan voor knutselwerk…;;
G;4-;1.1.13;4-1.1.13;1.2.GL3.44;L3.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkernmerken: overtuigen.;Doel van reclame, aankondiging, uitnodiging…;;
G;4-;1.1.13;4-1.1.13;1.2.GL3.45;L3.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkernmerken: genieten.;Doel van een verhaal, verslag van een beleving, persoonlijke brief of e-mail…;;
G;4-;1.1.12;4-1.1.12;1.2.GL4.30;L4.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze de volgende tekstconventie begrijpen: lay-out.;;;
G;4-;1.1.12;4-1.1.12;1.2.GL4.31;L4.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze de volgende tekstconventie begrijpen: congruentie tussen tekst en beeld. ;;;
G;4-;1.1.12;4-1.1.12;1.2.GL4.32;L4.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze de volgende tekstconventie begrijpen: het gebruik van interpunctie (punt, vraagteken, uitroepteken, komma, dubbele punt, aanhalingsteken).;;;
G;4-;1.1.12;4-1.1.12;1.2.GL4.33;L4.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze de volgende tekstconventie begrijpen: het gebruik van structuuraanduiders (verwijs-, verbindings- en signaalwoorden).;deze, erin, toen, zo, echter, net als, bijvoorbeeld, doordat, vervolgens, kortom...;;
G;4-;1.1.12;4-1.1.12;1.2.GL4.34;L4.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze de volgende tekstconventie begrijpen: gebruik van tussentitels. ;;;
G;4-;1.1.12;4-1.1.12;1.2.GL4.35;L4.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze de volgende tekstconventie begrijpen: gebruik van alinea's. ;;;
G;4-;1.1.12;4-1.1.12;1.2.GL4.36;L4.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tekstkenmerken van verschillende teksten herkennen.;De leerlingen herkennen een stappenplan aan de lay-out;;
G;4-;1.1.13;4-1.1.13;1.2.GL4.37;L4.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkenmerken: doel informeren. ;Doel van een verslag, nieuwsbericht…;;
G;4-;1.1.13;4-1.1.13;1.2.GL4.38;L4.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkenmerken: doel instructies geven.;Doel van een wegbeschrijving, stappenplan voor knutselwerk…;;
G;4-;1.1.13;4-1.1.13;1.2.GL4.39;L4.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkenmerken: doel overtuigen. ;Doel van reclame, aankondiging, uitnodiging…;;
G;4-;1.1.13;4-1.1.13;1.2.GL4.40;L4.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen tonen dat ze de doelen van teksten herkennen aan de hand van  tekstkenmerken: doel genieten. ;Doel van een verhaal, verslag van een beleving, persoonlijke brief of e-mail…;;
MD;4-;1.1.12;4-1.1.12;1.2.MD;;Lezen;Tekstsoorten en tekstconventies;;De leerlingen kunnen  tonen dat ze de volgende tekstconventies begrijpen: gebruik van interpunctie, hoofdletters, structuuraanduiders (verwijs-, verbindings- en signaalwoorden), titels, tussentitels en alinea's.;;;
MD;4-;1.1.13;4-1.1.13;1.2.MD;;Lezen;Tekstsoorten en tekstconventies;;De leerlingen kunnen  tonen dat ze doelen van teksten herkennen aan de hand van tekstkenmerken.;Instructies geven via een stappenplan, genieten van een gedicht.;;
G;6-;1.1.8;6-1.1.8;1.2.GL5.22;L5.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen met ondersteuning tonen dat ze de volgende tekstconventie begrijpen: gebruik van interpunctie (punt, vraagteken, uitroepteken, komma, dubbele punt, aanhalingsteken, beletselteken, puntkomma).;;;
G;6-;1.1.8;6-1.1.8;1.2.GL5.23;L5.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen met ondersteuning tonen dat ze de volgende tekstconventie begrijpen: gebruik van structuuraanduiders (verwijs-, verbindings- en signaalwoorden).;;Aanduiders voor verwijzingen, opsommingen, tegenstellingen, vergelijkingen, voorbeelden, argumentatie, tijdsverloop, conclusie en samenvatting;
G;6-;1.1.8;6-1.1.8;1.2.GL5.24;L5.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze weten wat de index is.;;;
G;6-;1.1.8;6-1.1.8;1.2.GL5.25;L5.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze weten wat de inhoudsopgave is.;;;
G;6-;1.1.8;6-1.1.8;1.2.GL5.26;L5.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze weten wat de legende is.;;;
G;6-;1.1.8;6-1.1.8;1.2.GL5.27;L5.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen tonen dat ze weten wat tabellen en figuren zijn.;;;
G;6-;1.1.8;6-1.1.8;1.2.GL5.28;L5.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerlingen kunnen met ondersteuning tekstkenmerken van verschillende teksten analyseren. ;De tekstkenmerken van een nieuwsbericht analyseren en bepalen dat de tekst dient om mensen te informeren.;;
G;6-;1.1.9;6-1.1.9;1.2.GL5.29;L5.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning doelen van teksten analyseren aan de hand van  tekstkenmerken: informeren.;Doel van een verslag, schema…;;
G;6-;1.1.9;6-1.1.9;1.2.GL5.30;L5.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning doelen van teksten analyseren aan de hand van  tekstkenmerken: instructies geven.;Doel van een beschrijving stadswandeling, stappenplan voor proefje…;;
G;6-;1.1.9;6-1.1.9;1.2.GL5.31;L5.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning doelen van teksten analyseren aan de hand van  tekstkenmerken: overtuigen.;Doel van reclame, oproep, uitnodiging…;;
G;6-;1.1.9;6-1.1.9;1.2.GL5.32;L5.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerlingen kunnen met ondersteuning doelen van teksten analyseren aan de hand van  tekstkenmerken: genieten.;Doel van een verhaal, verslag van een beleving, persoonlijke brief of e-mail…;;
G;6-;1.1.8;6-1.1.8;1.2.GL6.22;L6.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerling kan tonen dat hij/zij de volgende tekstconventie begrijpt: gebruik van interpunctie (punt, vraagteken, uitroepteken, komma, dubbele punt, aanhalingsteken, beletselteken, puntkomma).;;;
G;6-;1.1.8;6-1.1.8;1.2.GL6.23;L6.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerling kan tonen dat hij/zij de volgende tekstconventie begrijpt: gebruik van structuuraanduiders (verwijs-, verbindings- en signaalwoorden).;;Aanduiders voor verwijzingen, opsommingen, tegenstellingen, vergelijkingen, voorbeelden, argumentatie, tijdsverloop, conclusie en samenvatting;
G;6-;1.1.8;6-1.1.8;1.2.GL6.24;L6.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerling kan tonen dat hij/zij de volgende tekstconventie begrijpt: de index. ;;;
G;6-;1.1.8;6-1.1.8;1.2.GL6.25;L6.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerling kan tonen dat hij/zij de volgende tekstconventie begrijpt: de inhoudsopgave. ;;;
G;6-;1.1.8;6-1.1.8;1.2.GL6.26;L6.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerling kan tonen dat hij/zij de volgende tekstconventie begrijpt: de legende. ;;;
G;6-;1.1.8;6-1.1.8;1.2.GL6.27;L6.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerling kan tonen dat hij/zij de volgende tekstconventies begrijpt: de tabellen en de figuren.;;;
G;6-;1.1.8;6-1.1.8;1.2.GL6.28;L6.;Lezen;Tekstsoorten en tekstconventies;Conventies en kenmerken van teksten;De leerling kan tekstkenmerken van verschillende teksten analyseren.;De tekstkenmerken van een reclametekst analyseren en bepalen dat de tekst dient om mensen te overtuigen of te activeren.;;
G;6-;1.1.9;6-1.1.9;1.2.GL6.29;L6.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerling kan doelen van teksten analyseren aan de hand van tekstkenmerken: informeren.;Doel van een verslag, schema…;;
G;6-;1.1.9;6-1.1.9;1.2.GL6.30;L6.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerling kan doelen van teksten analyseren aan de hand van tekstkenmerken: instructies geven.;Doel van een beschrijving stadswandeling, stappenplan voor proefje…;;
G;6-;1.1.9;6-1.1.9;1.2.GL6.31;L6.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerling kan doelen van teksten analyseren aan de hand van tekstkenmerken: overtuigen.;Doel van reclame, oproep, uitnodiging…;;
G;6-;1.1.9;6-1.1.9;1.2.GL6.32;L6.;Lezen;Tekstsoorten en tekstconventies;Soorten teksten;De leerling kan doelen van teksten analyseren aan de hand van tekstkenmerken: genieten.;Doel van een verhaal, verslag van een beleving, persoonlijke brief of e-mail…;;
MD;6-;1.1.8;6-1.1.8;1.2.MD;;Lezen;Tekstsoorten en tekstconventies;;De leerling kan tonen dat hij/zij de volgende tekstconventies begrijpt: index, inhoudsopgave, legende, tabellen en figuren.;;;
MD;6-;1.1.9;6-1.1.9;1.2.MD;;Lezen;Tekstsoorten en tekstconventies;;De leerling kan doelen van teksten analyseren aan de hand van tekstkenmerken.;Een publiek activeren via een reclametekst, informeren via een nieuwsbericht.;;
P;K-;1.2.1;K-1.2.1;1.3.PF2.1;F2.;Schrijven;Handschrift en digitale vaardigheden;;De leerling reageert op visuele veranderingen die ontstaan door zijn beweging.;Visuele effecten, beweging en contrasten: lijnen trekken in zand, vingers glijden over condens op raam, kijken afwisselend naar eigen hand en spoor dat ze achter laten.;;
P;K-;1.2.3;K-1.2.3;1.3.PF2.2;F2.;Schrijven;Handschrift en digitale vaardigheden;;De leerling kan krassen met grote, expansieve bewegingen.;;;
P;K-;1.2.1;K-1.2.1;1.3.PF2.3;F2.;Schrijven;Handschrift en digitale vaardigheden;;De leerling kan experimenteren met verschillende materialen die sporen nalaten.;Dikke kwast, hand/vingers, stok in zand;;
P;K-;1.2.3;K-1.2.3;1.3.PF3.1;F3.;Schrijven;Handschrift en digitale vaardigheden;;De leerling kan intentioneel krabbelen (meer beheersing in beweging).;;;
P;K-;1.2.3;K-1.2.3;1.3.PF3.2;F3.;Schrijven;Handschrift en digitale vaardigheden;;De leerling kan herhaalde markeringen maken (lijnen, cirkelachtige bewegingen, punten, golven).;;;
G;K-;1.2.1;K-1.2.1;1.3.GJK.1;JK.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen experimenteren met verschillende soorten schrijfmateriaal om vingerbewegingen te stimuleren.;Korte krijtjes, driehoekig waskrijt…;;
G;K-;1.2.3;K-1.2.3;1.3.GJK.2;JK.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen horizontale en verticale lijnen tekenen.;;;
G;K-;1.2.5;K-1.2.5;1.3.GJK.3;JK.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen grote vlakken inkleuren.;;;
G;K-;1.2.1;K-1.2.1;1.3.GK2.1;K2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen verschillende schrijfmaterialen uitproberen om de vingercontrole te ontwikkelen.;Dikke potloden, korte krijtjes, lange potloden…;;
G;K-;1.2.2;K-1.2.2;1.3.GK2.2;K2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen na aanwijzing in een correcte schrijfhouding zitten.;;;
G;K-;1.2.7;K-1.2.7;1.3.GK2.3;K2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen de schrijfrichting van boven naar onder, van links naar rechts hanteren.;;;
G;K-;1.2.3;K-1.2.3;1.3.GK2.4;K2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen schuine en gebogen lijnen tekenen.;;;
G;K-;1.2.3;K-1.2.3;1.3.GK2.5;K2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen een cirkel tekenen door een vloeiende links-rechts draaiende beweging.;;;
G;K-;1.2.3;K-1.2.3;1.3.GK2.6;K2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen een vierhoek tekenen.;;;
G;K-;1.2.5;K-1.2.5;1.3.GK2.7;K2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen middelgrote vlakken grotendeels binnen de lijntjes kleuren.;;;
G;K-;1.2.1;K-1.2.1;1.3.GK3.1;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen de schrijfvingers bewegen wanneer ze het potlood of ander schrijfmateriaal vasthouden.;;;
G;K-;1.2.1;K-1.2.1;1.3.GK3.2;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen een dynamische pengreep hanteren.;;Een dynamische pengreep is een pengreep waarbij de schrijfbeweging uit de vingers komt en niet statisch blijft.;
G;K-;1.2.2;K-1.2.2;1.3.GK3.3;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen in een correcte schrijfhouding zitten.;;;
G;K-;1.2.7;K-1.2.7;1.3.GK3.4;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen de schrijfrichting van boven naar onder, van links naar rechts hanteren.;;;
G;K-;1.2.3;K-1.2.3;1.3.GK3.5;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen spiralen tekenen.;;;
G;K-;1.2.3;K-1.2.3;1.3.GK3.6;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen rechte en gebogen lijnen maken binnen liniatuur.;;;
G;K-;1.2.3;K-1.2.3;1.3.GK3.7;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen een driehoek tekenen.;;;
G;K-;1.2.4;K-1.2.4;1.3.GK3.8;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen schrijfpatronen schrijven binnen liniatuur.;;Liniatuur zijn de lijntjes op je papier die laten zien waar je letters moet schrijven en hoe groot ze mogen zijn.;
G;K-;1.2.5;K-1.2.5;1.3.GK3.9;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen egaal binnen de lijntjes kleuren.;;;
G;K-;1.2.5;K-1.2.5;1.3.GK3.10;K3.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen arceren met rechte lijnen.;;;
MD;K-;1.2.1;K-1.2.1;1.3.MD;;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen  een dynamische pengreep hanteren.;;;
MD;K-;1.2.2;K-1.2.2;1.3.MD;;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen  in een correcte schrijfhouding zitten.;;;
MD;K-;1.2.3;K-1.2.3;1.3.MD;;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen  rechte en gebogen lijnen maken binnen liniatuur.;;;
MD;K-;1.2.4;K-1.2.4;1.3.MD;;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen  schrijfpatronen maken binnen liniatuur.;;;
MD;K-;1.2.5;K-1.2.5;1.3.MD;;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen  egaal binnen de lijntjes kleuren.;;;
MD;K-;1.2.6;K-1.2.6;1.3.MD;;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen  arceren met rechte lijnen.;;;
MD;K-;1.2.7;K-1.2.7;1.3.MD;;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen  de schrijfrichting hanteren.;;;
G;K-;1.2.1;K-1.2.1;1.3.GL1.1;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen een dynamische pengreep hanteren.;;Een dynamische pengreep is een pengreep waarbij de schrijfbeweging uit de vingers komt en niet statisch blijft.;
G;K-;1.2.2;K-1.2.2;1.3.GL1.2;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen in een correcte schrijfhouding zitten.;;;
G;4-;1.2.2;4-1.2.2;1.3.GL1.3;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen de juiste bladligging hanteren.;;;
G;4-;1.2.2;4-1.2.2;1.3.GL1.4;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen cijfers en rekentekens, volgens een correcte route, schrijven binnen een volledige liniatuur.;;;
G;4-;1.2.2;4-1.2.2;1.3.GL1.5;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen kleine letters en leestekens, schrijven binnen een volledige liniatuur.;;Liniatuur met van boven naar beneden: de bovenste luslijn, de romplijn, de grondlijn en de onderste luslijn.;
G;4-;1.2.3;4-1.2.3;1.3.GL1.6;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen kleine letters in verbonden schrift schrijven, waarbij ze rechte en gebogen lijndelen correct toepassen.;;Rechte lijndelen zijn lijnen die in één richting gaan zoals omhoog, omlaag of schuin bijvoorbeeld bij de letter 'l', 't'. Gebogen lijndelen zijn bochten of rondingen in letters bijvoorbeeld bij de letter 'o', 'd'.;
G;4-;1.2.1;4-1.2.1;1.3.GL1.7;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen kleine letters, woorden en zinnen schrijven tussen de grondlijn en hulplijnen.;;;
G;4-;1.2.3;4-1.2.3;1.3.GL1.8;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen een juiste spatiëring tussen woorden hanteren.;;;
G;4-;1.2.4;4-1.2.4;1.3.GL1.9;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen de kantlijn herkennen.;;;
G;4-;1.2.4;4-1.2.4;1.3.GL1.10;L1.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen hun tekst rechts van de kantlijn beginnen.;;;
G;K-;1.2.1;K-1.2.1;1.3.GL2.1;L2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen een dynamische pengreep hanteren.;;Een dynamische pengreep is een pengreep waarbij de schrijfbeweging uit de vingers komt en niet statisch blijft.;
G;4-;1.2.2;4-1.2.2;1.3.GL2.2;L2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen in een correcte schrijfhouding zitten.;;;
G;4-;1.2.2;4-1.2.2;1.3.GL2.3;L2.;Schrijven;Handschrift en digitale vaardigheden;;De leerlingen kunnen de juiste bladligging hanteren.;;;
